golden_example_id,rank,query,customer_tweet_id,conversation_root,historical_customer_text,brand_response,bm25_score
47,4,@115821 @AmazonHelp On top of that they were just so negative and impatient.,2631470,2631470,Can we just talk about the waste of a material/packages this is for a small patch @115821 ? And on top of getting a patch it was inside 3 bags on top of that 🙃 https://t.co/lxlWT42lWo,@347771 Hello! We'd love to have your packaging feedback. Please use the following link: https://t.co/UxP8GwnpQi to let us know what you think! Thanks. ^AP,17.761391093916483
47,5,@115821 @AmazonHelp On top of that they were just so negative and impatient.,348556,348557,@AmazonHelp They were just rude and unhelpful as always. I found a solution on my own.,"@198970 Did you get an email after the call? If so, you can submit feedback about the agents via that email. ^JJ",17.616314717424522
48,1,I don’t have Amazon Prime to always have my packages delayed. 😠 @115821,113755,113763,@115821 I have the app but don’t have amazon prime membership???? https://t.co/GzUFyTn2xW,"@141267 Have you recently signed up for a free trial of Amazon Prime? We'll authorise the card for $1 to make sure it is valid. Authorisations typically drop within 3-5 days, depending on the policies of your bank. For more info: https://t.co/5jonVCtdQ4 ^MB",21.18096101076646
48,2,I don’t have Amazon Prime to always have my packages delayed. 😠 @115821,1528685,1528685,quit delaying my packages when i have prime @115821,@474601 This isn't what we like to see! Are you noticing this trend with a certain carrier? Check here: https://t.co/Y5jpI9gRhE ^DW,20.600950432744057
48,3,I don’t have Amazon Prime to always have my packages delayed. 😠 @115821,1712557,1712557,@115821 Alexa why do my amazon prime packages take just as long as non prime packages to arrive?no answer? Don’t worry I’ll wait.,@518719 I'm sorry for the wait! Have we missed the date given in the order confirmation e-mail? ^DD,19.97859752025624
48,4,I don’t have Amazon Prime to always have my packages delayed. 😠 @115821,2424479,2424483,@AmazonHelp i don’t have an amazon prime subscription,"@696244 If you do not have a Prime subscription, please check any other accounts to which you may have used your credit card (friend/family members). If nothing is found, please use the link HM provided so we may review this account information with you. ^WM",19.277468699689216
48,5,I don’t have Amazon Prime to always have my packages delayed. 😠 @115821,2083454,2083454,@AmazonHelp what the heck is going on with Amazon prime in the UK. 4/5 orders have been delayed. Why pay for quick delivery when it's always delayed. Terrible service.,@616175 My apologies Lucie. Have you gotten in touch with us directly: https://t.co/JzP7hlA23B to investigate this yet? ^DC,19.135030235631795
49,1,"So, habe mir dann gestern mal Alexa bestellt. Mal sehen wie das ist #EchoDot @116316",1387328,1387326,"@AmazonHelp Achso, alles klar dann schaue ich mir das Mal an, danke!",@442804 Bitte 😊,33.48687978839111
49,2,"So, habe mir dann gestern mal Alexa bestellt. Mal sehen wie das ist #EchoDot @116316",351130,351131,@AmazonHelp Das habe ich dann gleich Mal gemacht. Danke und einen schönen Sonntag,"@199540 Danke, dir auch! :-) ^KM",32.67342829721847
49,3,"So, habe mir dann gestern mal Alexa bestellt. Mal sehen wie das ist #EchoDot @116316",2434849,2434849,Der Kundenservice von @116316 ist großartig. Ich finde das sollte mal gesagt werden.,"@698663 Vielen lieben Dank für dein Lob! :) Freut mich sehr, dass du mit uns zufrieden bist. Hab noch ein tolles Wochenende. ^SI",29.578267603169714
49,4,"So, habe mir dann gestern mal Alexa bestellt. Mal sehen wie das ist #EchoDot @116316",913352,913352,"Österreich ist seit 1995 in der EU. Wie wäre es, wenn @116316 das endlich mal kapiert? Von wegen freier Warenverkehr. #verarschtwenanderen https://t.co/Zt3Osg8Al3","@336909 Danke für dein Feedback, Daniel. Informationen zu Lieferbeschränkungen findest du hier: https://t.co/e12R59A9yi ^DS",29.24835144255156
49,5,"So, habe mir dann gestern mal Alexa bestellt. Mal sehen wie das ist #EchoDot @116316",759767,759767,"@116316 Warum zeigt ihr mir denn nicht mal neue Produkte? Ich sehe immer Dinge, die ich mir angesehen habe aber nicht kaufen will.",@301538 Hast du schon mal den Cookie-Speicher deines Browsers gelöscht? Oftmals hilft das schon :) ^MS,27.466492363775615
50,1,"@AmazonHelp Please, please, please tell amazon.ca to stop using Intelecom for prime deliveries.   Intelcom doesn't answer their phones and their web tracking is a joke. Just finished reporting my 2nd undelivered order in a week. I pay for prime. I expect better.",342969,342969,"@AmazonHelp please, I just sent you a dm, would you please answer me asap ? thank you x","@197652 Hello, we just answered to your DM. ^BR",34.36527090200367
50,2,"@AmazonHelp Please, please, please tell amazon.ca to stop using Intelecom for prime deliveries.   Intelcom doesn't answer their phones and their web tracking is a joke. Just finished reporting my 2nd undelivered order in a week. I pay for prime. I expect better.",2611579,2611579,"@AmazonHelp Placed an order for 2 day shipping (prime member) and the items have been ""out for delivery"" in the wrong city for 3 days. Please stop using Intelcom for deliveries.",@738467 I am very sorry to hear this David. Can I ask for you to reach out to us through the link below so we can see what options we have for you: https://t.co/hApLpMlfHN. ^GA,33.879338401816675
50,3,"@AmazonHelp Please, please, please tell amazon.ca to stop using Intelecom for prime deliveries.   Intelcom doesn't answer their phones and their web tracking is a joke. Just finished reporting my 2nd undelivered order in a week. I pay for prime. I expect better.",2606680,2606680,@AmazonHelp Can you stop using Intelcom for your Canadian Prime deliveries? They're late and I've received no tracking information.,@737428 I'm sorry for the poor delivery experiences! Have we missed a recent delivery for an order you placed? ^ME,32.47511147991789
50,4,"@AmazonHelp Please, please, please tell amazon.ca to stop using Intelecom for prime deliveries.   Intelcom doesn't answer their phones and their web tracking is a joke. Just finished reporting my 2nd undelivered order in a week. I pay for prime. I expect better.",743262,743262,"Please, please, please @115821 send me my book... 😭 #everydaywatercolor","@297723 I'm sorry for the delay. When you go to Your Orders, what's the estimated delivery date for your book? ^EM",31.612273663170335
50,5,"@AmazonHelp Please, please, please tell amazon.ca to stop using Intelecom for prime deliveries.   Intelcom doesn't answer their phones and their web tracking is a joke. Just finished reporting my 2nd undelivered order in a week. I pay for prime. I expect better.",1424697,1424697,"@AmazonHelp please refrain from using @2150 in the future, they lie about their services. I do not pay for Prime for this to happen https://t.co/QGKIY0ke76","@450988 I'm sorry about the troubles with this, Sean! We want to ensure that you have your item, so call us: https://t.co/hApLpMlfHN ^FR",31.273206829410306
51,1,"@115850 

Still can't delivery today even though it reached bANGLORE this morning. What kind of service is this ? https://t.co/9Ugaj9oE52",295727,295742,@AmazonHelp Still no Refund. What kind of Service is this ?????,@186439 I'm sorry for the hassle. Request you to reply to the correspondence sent by us so that we can help you. ^SS,28.396826181983336
51,2,"@115850 

Still can't delivery today even though it reached bANGLORE this morning. What kind of service is this ? https://t.co/9Ugaj9oE52",679073,679074,@115850 @115851 even i am a prime member .. this kind of service amazon is offering,@268571 Sorry for the trouble while connecting with us on the phones. You may reach to our support team from here https://t.co/TxK11znixD and connect with us through Phone/Chat/E-mail. ^KK,24.495630684192122
51,3,"@115850 

Still can't delivery today even though it reached bANGLORE this morning. What kind of service is this ? https://t.co/9Ugaj9oE52",845677,845678,@115850 There's been no update from your team. What kind of customer service is this,@321013 We've sent you a correspondence to your registered email ID. Kindly check it here: https://t.co/8DAc10S7ww ^EM,24.472396879323156
51,4,"@115850 

Still can't delivery today even though it reached bANGLORE this morning. What kind of service is this ? https://t.co/9Ugaj9oE52",2273870,2273870,@115850 i received a wrong product now facing issue with pick up. what kind of service is this ? pathetic customer support,"@661390 I'm sorry about the incorrect product delivery, could you tell us the issue you have with the pick up? ^MJ",24.02053476153401
51,5,"@115850 

Still can't delivery today even though it reached bANGLORE this morning. What kind of service is this ? https://t.co/9Ugaj9oE52",1321084,1321081,@115850 Is this the kind of service u provide to your customers??,@159198 Sorry to know that you received a defected product twice. Please request a refund on return here: https://t.co/3yqvLnQuoQ ^SY,23.00805687118921
52,1,@AmazonHelp I have a missing package and cannot seem to find a resolution despite having called Amazon. The phone reps are horrible! -_- Do you have a solution for me???,1103658,1103658,@AmazonHelp Thanks for a helpful resolution to my missing package today. Very much appreciated!,"@380440 Of course, Aubrey! Let us know if there is anything else we can do! ^BE",26.833916910254494
52,2,@AmazonHelp I have a missing package and cannot seem to find a resolution despite having called Amazon. The phone reps are horrible! -_- Do you have a solution for me???,644852,644852,@AmazonHelp hello can I have a link for a live chat please I cannot find it on the site,@196672 Absolutely! We can be reached via chat here: https://t.co/JzP7hlA23B ^AN,25.688572889502154
52,3,@AmazonHelp I have a missing package and cannot seem to find a resolution despite having called Amazon. The phone reps are horrible! -_- Do you have a solution for me???,2652462,2652464,@AmazonHelp I have filled the form and hoping for a quick resolution,"@748055 Thanks for sharing the details, we will get back to you at the earliest. Appreciate your patience and understanding. ^AH",25.104017298741564
52,4,@AmazonHelp I have a missing package and cannot seem to find a resolution despite having called Amazon. The phone reps are horrible! -_- Do you have a solution for me???,322014,322015,"@AmazonHelp Yes i have called 3 times for it ,they have no regrets missing the date, delivering later is the resolution.It was a gift and you ruined it",@192719 I'm sorry for the delay in delivery. Please fill this form: https://t.co/beaaDm0muc and we’ll contact you at the earliest. ^AU,24.531647085953907
52,5,@AmazonHelp I have a missing package and cannot seem to find a resolution despite having called Amazon. The phone reps are horrible! -_- Do you have a solution for me???,931909,921775,"@AmazonHelp Yes, I did call. Looks like your phone reps and email reps have different policies.",@338819 Our team would like to look into this. Please provide details about your order and experience here: https://t.co/f27RgFJmyL ^WT,24.14839380406408
53,1,"@115833 can we get the ability to add an echo to multiple multi-room music groups? E.g. group ""upstairs"" and group ""everywhere""",401600,401600,@115833 with the Echo Tap ever get multi-room capabilities??,@210969 We do not have any plans for that at this time. ^TR,31.244645814002027
53,2,"@115833 can we get the ability to add an echo to multiple multi-room music groups? E.g. group ""upstairs"" and group ""everywhere""",2386047,2386047,My @115833 (dot) just stopped playing music but the rest in the group continued (it's the one I started playback on too!)😳 @126512 ?,@687657 Hey Robert. Have you tried restarting the device&gt; Check out here - https://t.co/zjk1QtL0hJ Keep us posted ^TP,26.118447083393995
