golden_example_id,golden_intent,customer_message,rank,retrieval_score,retrieved_customer_text,retrieved_brand_response,retrieved_conversation_root,retrieved_customer_created_at
73,,They did this shit to me I️ brought a poster and I️t was a fucking pillow case as the poster 🙄🙄🙄😒 @AmazonHelp @115821 https://t.co/bhJKEkbqc8,2,30.33569271336913,@AmazonHelp Isn’t it unfair that I lose the opportunity to get a poster now? The poster was a preorder limited bonus and now I can’t get one,@168012 I can understand wanting the poster. Feel free to reach out to us via phone or chat for available options. ^BH,218155,2017-10-10 04:21:18+00:00
73,,They did this shit to me I️ brought a poster and I️t was a fucking pillow case as the poster 🙄🙄🙄😒 @AmazonHelp @115821 https://t.co/bhJKEkbqc8,3,29.480314211310635,"In a huge cosmic prank, I ordered @77573' Michigan poster and @115821 sent me a fucking Justin Bieber instead.  WTF, @115821!",@159229 That is cosmically un-funny! I apologize for that. Feel free to set up a return online: https://t.co/8wMhinoiPV ^CH,1307685,2017-10-18 22:42:20+00:00
73,,They did this shit to me I️ brought a poster and I️t was a fucking pillow case as the poster 🙄🙄🙄😒 @AmazonHelp @115821 https://t.co/bhJKEkbqc8,4,28.11361025616014,"@115850 this is a replacement shipment and look at the packaging...again!!! 

Who ships a poster this way?!? https://t.co/Zokebi4jWZ","@661962 I'm sorry for the trouble caused with this order. Certainly this is not intended, please pass on your packaging feedback here: https://t.co/2MST3nmG4e
Also, please create a return for it here: https://t.co/3yqvLnyTxi ^RW",2275938,2017-11-11 07:48:52+00:00
73,,They did this shit to me I️ brought a poster and I️t was a fucking pillow case as the poster 🙄🙄🙄😒 @AmazonHelp @115821 https://t.co/bhJKEkbqc8,5,24.68010551728466,"Yal I just opened me her album and my poster is missing wtffsfsgs, um excuse me, @115821 I want my money back wtf is this shit",@205401 I'm sorry for the trouble. Here are some options we have with regard to a replacement or exchange: https://t.co/r5y9aHyQ3S ^GM,376817,2017-10-09 02:32:26+00:00
74,,Oh @115830 - I’m a Prime member. I expect next day delivery when specified. Not having to wait 3 days due to incompetent delivery company ⬇️⬇️ https://t.co/QldjNDQA6H,1,26.533090495335955,"@AmazonHelp @146688 I'm also having this issue, Next day delivery but I have to wait until Monday????",@146687 Hi Chris. We aim to deliver orders by the delivery date given and confirmed when the order is placed. ^DC,136190,2017-11-24 09:25:17+00:00
74,,Oh @115830 - I’m a Prime member. I expect next day delivery when specified. Not having to wait 3 days due to incompetent delivery company ⬇️⬇️ https://t.co/QldjNDQA6H,2,25.498453690250017,@AmazonHelp What’s the point of prime next day when you get an email at the end of the day saying it’s not coming and to wait another day or 2. Up to 3 days in total for delivery when I pay for a service of next day. Not good customer services,"@621849 Terribly sorry for the delay, Glenn! We strive to get your orders to you in the time frame we promise, although unforeseen circumstances could cause delays. Have you noticed a trend in your orders arriving late? ^JZ",2784463,2017-11-21 18:22:32+00:00
74,,Oh @115830 - I’m a Prime member. I expect next day delivery when specified. Not having to wait 3 days due to incompetent delivery company ⬇️⬇️ https://t.co/QldjNDQA6H,3,25.284768511078813,@115830 @115830 As an Amazon Prime subscriber I expect better than that! Next day delivery should mean next day delivery. Not happy.,@158922 I'm very sorry for the inconvenience! Please reach out here: https://t.co/JzP7hlA23B so we can look into this with you. ^AH,182511,2017-10-04 14:37:26+00:00
74,,Oh @115830 - I’m a Prime member. I expect next day delivery when specified. Not having to wait 3 days due to incompetent delivery company ⬇️⬇️ https://t.co/QldjNDQA6H,4,25.270368918667575,@AmazonHelp What’s the point of prime next day when you get an email at the end of the day saying it’s not coming and to wait another day or 2.Up to 3 days in total for delivery when I pay for a service. Not good customer services,"@777918 Hi there, I'm sorry for any inconvenience! Have we missed the delivery date that was provided in the confirmation e-mail? You can take a look at that here: https://t.co/RYz6u1mtfH &lt;https://t.co/uKcxpqbquY&gt;​Please let us know. We'd like to help! ^SM",2786350,2017-11-21 17:50:00+00:00
74,,Oh @115830 - I’m a Prime member. I expect next day delivery when specified. Not having to wait 3 days due to incompetent delivery company ⬇️⬇️ https://t.co/QldjNDQA6H,5,25.064544723518306,"@115821 / @AmazonHelp - Two day delivery is the promise, not “two days + processing + transit time.” Feeling like a 2nd class Prime member. https://t.co/tflnDw0Uin",@375664 (2/2) details here: https://t.co/hQdlywCsO7 ^AR,1083821,2017-10-23 17:41:08+00:00
75,,I have an email from @AmazonHelp stating I will receive a 100 dollar credit but now I am refused the credit!!!,1,21.989684905595325,@AmazonHelp will i receive an email or will i be contacted here,@149078 You will receive an update via e-mail. ^KI,2722602,2017-11-20 14:02:58+00:00
75,,I have an email from @AmazonHelp stating I will receive a 100 dollar credit but now I am refused the credit!!!,2,21.21679832655866,Amazon gave me a 5 dollar credit because of my negative experience instead of talking to me about it. I DON'T WANT A FIVE DOLLAR CREDIT I WANT MY PACKAGES TO SHOW UP ON TIME. THAT'S WHY I PAY 100 FOR PRIME. I WANT A REFUND OF PRIME. Nonstop bad service from @115821,"@245497 Hi, sorry to hear about the delivery delays. Do you notice a trend with them? Do they occur with the same carrier? ^JJ",2284208,2017-11-11 14:46:00+00:00
75,,I have an email from @AmazonHelp stating I will receive a 100 dollar credit but now I am refused the credit!!!,3,20.42373911223052,Hello @AmazonHelp I have  an issue. I didn' t receive all that I am expecting. Please can I have an email or a phone for France. Thanks.,"@441144 Hello, i'm sorry to hear that. You can join our customer service via this link : https://t.co/hgIrz98cdI ^SB",1379488,2017-10-16 15:20:14+00:00
75,,I have an email from @AmazonHelp stating I will receive a 100 dollar credit but now I am refused the credit!!!,4,20.380409189551187,"@AmazonHelp Hi, I cancelled an order yesterday I have got an email stating that also but I was wondering when I’ll be refunded?",@162508 Hi there! The e-mail should explain this. You can also learn more here: https://t.co/QddNe6Zp8x. ^WJ,197758,2017-10-04 14:01:43+00:00
75,,I have an email from @AmazonHelp stating I will receive a 100 dollar credit but now I am refused the credit!!!,5,20.070598224444,"@AmazonHelp I received a mail saying I will soon receive an update, but I didn't receive any update",@162537 We've sent you a correspondence on this. Feel free to revert to it for any further concerns. ^YP,197995,2017-10-03 19:38:58+00:00
76,,Das war nix @124285. Der Fahrer ist gerade ohne Paket für mich da gewesen ☹️ @116316 https://t.co/Bn9PvtNT8j,1,28.93084878570397,"@AmazonHelp Okay, da kann ich es wieder umstellen, danke schon mal für den Tipp.

Englisch an sich ist für mich kein Problem, was mich halt nervt ist wirklich der scheinbar zufällige Wechsel der Sprache.",@148058 Versuch es sonst mal mit Cache und Cookies. Sollte nämlich nicht so sein. ^TG,142061,2017-11-24 13:13:20+00:00
76,,Das war nix @124285. Der Fahrer ist gerade ohne Paket für mich da gewesen ☹️ @116316 https://t.co/Bn9PvtNT8j,2,27.453572171105062,"@AmazonHelp Drei mal in Folge (seit 15.11.) ist der @122924 Fahrer in meiner Straße gewesen ohne mein Amazon-Paket zu liefern. Im Onlineportal (Hermes) steht stets ich sei nicht erreichbar gewesen. Gestern stellte ich ihn zur Rede, er hatte mein Paket nie dabei.","@773756 Das klingt komisch, hast du das mal bei meinen Kollegen gemeldet? Du erreichst sie gleich hier: https://t.co/cDHy5WiCek Liebe Grüße ^MF",2766948,2017-11-21 10:39:55+00:00
76,,Das war nix @124285. Der Fahrer ist gerade ohne Paket für mich da gewesen ☹️ @116316 https://t.co/Bn9PvtNT8j,3,27.172363650350654,"&gt;Die Lieferung wurde verzögert, da kein Schließfach frei war. 
Damit ist das Experiment ""Amazon Locker"" für mich gescheitert. 
@116316",@128887 Sehr ärgerlich. Dein Feedback gebe ich gerne weiter. Liebe Grüße ^MI,56894,2017-11-01 19:48:20+00:00
76,,Das war nix @124285. Der Fahrer ist gerade ohne Paket für mich da gewesen ☹️ @116316 https://t.co/Bn9PvtNT8j,4,27.15539761263924,@116316 Das Paket wurde immernoch nicht versendet. Es ist der 08.11. https://t.co/ErYoGwLaL5,"@381547 Oje, das ist ja ärgerlich. Gerne schaut sich das unser Kundenservice an, den du über https://t.co/24XL9C4y1x erreichst. ^KM",1108215,2017-11-08 08:40:39+00:00
76,,Das war nix @124285. Der Fahrer ist gerade ohne Paket für mich da gewesen ☹️ @116316 https://t.co/Bn9PvtNT8j,5,27.044811599952688,@AmazonHelp Das war das erste. Wie gesagt ist nur euer dienst der momentan hängt.,@187924 Wir antworten dir bereits per DN. ^DW,301515,2017-10-06 21:07:57+00:00
77,,"@115850  a new fraud in making,,, Prime deliveries ,,, they charge for Prime subscription and see what they do when unable to fulfill delivery

Happening again n again https://t.co/GNuTS6FLdH",1,25.679505052257404,@AmazonHelp Same thing is happening with me again n again ur services r useless,@191266 I understand your concern. We'd like to help you. Please share your details and we'll get back to you. ^HD,315273,2017-10-09 17:01:31+00:00
77,,"@115850  a new fraud in making,,, Prime deliveries ,,, they charge for Prime subscription and see what they do when unable to fulfill delivery

Happening again n again https://t.co/GNuTS6FLdH",2,25.368262911184615,@115821 what is the point in paying for Prime when packages do not come when they are supposed to with Prime 2-day shipping? #lovehate,@448419 Hey Robert! Sorry for the frustration. Are you currently waiting on a package that hasn't arrived by the date given in e-mail? ^AJ,1413198,2017-11-02 01:22:38+00:00
77,,"@115850  a new fraud in making,,, Prime deliveries ,,, they charge for Prime subscription and see what they do when unable to fulfill delivery

Happening again n again https://t.co/GNuTS6FLdH",3,24.186464217360744,When you cancel @115830 prime but they still charge you monthly anywayyyyy,"@689013 Hi Chloe, I'm sorry to hear that. Please contact us here  https://t.co/JzP7hlA23B and we will try to help further ^KK",2392722,2017-11-14 10:42:46+00:00
77,,"@115850  a new fraud in making,,, Prime deliveries ,,, they charge for Prime subscription and see what they do when unable to fulfill delivery

Happening again n again https://t.co/GNuTS6FLdH",4,23.745604300925613,@115830 Yet again JMHC fail to deliver my parcel yet claim they attempted to at 6:28pm! Why do I pay for Prime when orders never reach me?,@129371 Let's talk baout this in real time. Please call or chat with us here: https://t.co/cUH0Os614x ^BA,58747,2017-11-01 20:28:28+00:00
77,,"@115850  a new fraud in making,,, Prime deliveries ,,, they charge for Prime subscription and see what they do when unable to fulfill delivery

Happening again n again https://t.co/GNuTS6FLdH",5,23.684808582964962,@AmazonHelp they said again they will have someone  call me back again,@406092 Thank you for the extra information. Please keep us posted on the outcome of the expected call. ^BH,1219374,2017-10-16 00:27:32+00:00
78,,@119625 why you are not uploading Mr. Robot Season 3 on prime video ?,1,41.41254747818288,@119625 when are you releasing Mr. Robot season 3 ?,@348388 We do not have an announcement for season 3 yet. Kindly stay tuned to https://t.co/994EpRLnSJ for an update. ^KC,962508,2017-10-14 02:00:00+00:00
78,,@119625 why you are not uploading Mr. Robot Season 3 on prime video ?,2,37.79867669276868,where is Mr. Robot Season 3 ? @119625,@354601 We keep on adding new content as we go along. Keep checking https://t.co/FYM9PIZOR8 where we highlight the latest content. ^GS,990391,2017-10-22 12:36:12+00:00
78,,@119625 why you are not uploading Mr. Robot Season 3 on prime video ?,3,36.77943602294225,"@119625 @116618 
Why is Mr. Robot Season 3 still not available in Prime Video??",@263840 We’re constantly adding new content to our library. Stay tuned! ^PR,2560271,2017-11-16 17:05:21+00:00
