golden_example_id,rank,query,customer_tweet_id,conversation_root,historical_customer_text,brand_response,dense_score
46,1,"@AmazonHelp question, how come your courier failed to gain access to my property in spite of the fact I’m currently sitting in my home and just tested my doorbell. Deliberately waiting for this delivery, not ideal!!!",2153996,2153996,@AmazonHelp Useless delivery drivers - waited all day for a parcel to be delivered only to receive an email saying that they attempted delivery but couldn't gain security access. All they had to do was ring the doorbell! But they obviously couldn't be bothered.,"@332370 I am very sorry to hear this. Can I ask, is there any obstruction for the driver to deliver your order? Is there security access to your address? Can I ask what carrier attempted this delivery please, you can find this info here: https://t.co/aaDyEz1VgE. ^GA",0.7560145854949951
46,2,"@AmazonHelp question, how come your courier failed to gain access to my property in spite of the fact I’m currently sitting in my home and just tested my doorbell. Deliberately waiting for this delivery, not ideal!!!",2434967,2434967,"Why wouldn’t the amazon delivery guy ring my damn door bell 😡 I get a notification it was undeliverable and yet I’m sitting in my apartment, honestly I’m sick and tired of these delivery mishaps",@410800 I'm so sorry to hear you haven't received your order yet! Can you let us know who the carrier is? You can review that information here: https://t.co/q4LAMZ3tbE ^JS,0.7325271964073181
46,3,"@AmazonHelp question, how come your courier failed to gain access to my property in spite of the fact I’m currently sitting in my home and just tested my doorbell. Deliberately waiting for this delivery, not ideal!!!",297410,297411,"@AmazonHelp Yes, I got a delivery notification at 7:25pm telling me that they had attempted to deliver? No doorbell, didn’t leave at my secure location?",@186836 I'm sorry about this. Please reach out by phone so we can investigate this further with you: https://t.co/qy3J24VGxb ^GR,0.7243852615356445
46,4,"@AmazonHelp question, how come your courier failed to gain access to my property in spite of the fact I’m currently sitting in my home and just tested my doorbell. Deliberately waiting for this delivery, not ideal!!!",2666889,2666890,"@AmazonHelp Two sets of deliveries on two subsequent days ‘couldn’t find the security code or out of business hours’ err I’m not a business nor is there a secure gate. Basically, courier couldn’t be ar*ed to find my address. Knock off early time?","@751316 Sorry to hear that, did you report this to us here: https://t.co/JzP7hlA23B? ^JJ",0.7243684530258179
46,5,"@AmazonHelp question, how come your courier failed to gain access to my property in spite of the fact I’m currently sitting in my home and just tested my doorbell. Deliberately waiting for this delivery, not ideal!!!",739085,739085,@AmazonHelp Msg says tried 2 deliver @33104 last night &amp; just now...BUT am home (have cctv) but no courier...they must hv wrong house! help,@296762 I'm sorry we haven't delivered your parcel! Please phone us: https://t.co/JzP7hlA23B to report &amp; discuss re-delivery. ^LB,0.723774254322052
47,1,@115821 @AmazonHelp On top of that they were just so negative and impatient.,874546,874547,@115821 @AmazonHelp pretty frustrating,@327629 I'm sorry for the wait. Our carriers deliver until 21:00. Please let us know when your order arrives. ^RA,0.8924076557159424
47,2,@115821 @AmazonHelp On top of that they were just so negative and impatient.,1260222,1260222,@115821 @AmazonHelp not happy with the customer service,"@415263 Hello, without sharing personal account details can you share with us what has occurred. We would like to help if possible. ^CR",0.887195348739624
47,3,@115821 @AmazonHelp On top of that they were just so negative and impatient.,2312652,2312652,@115821 @AmazonHelp done fucked up.,"@289624 That's not what we'd like to hear! Without posting personal/account details, can you please tell us what's happened? ^JM",0.8760358095169067
47,4,@115821 @AmazonHelp On top of that they were just so negative and impatient.,2418151,2418151,@115821 @AmazonHelp has always provided me great service even if they mess up ✊🏽,@694851 We always want to make things right for our amazing customers! ^DY,0.8738588690757751
47,5,@115821 @AmazonHelp On top of that they were just so negative and impatient.,1566988,1566989,@AmazonHelp @115850 @115821 seriously? No reply yet!!,@183670 Sorry for the delay in responding to your issue. Please share your details here: https://t.co/GIJyeYqKE0 and I'll help. ^ZH,0.8735607862472534
48,1,I don’t have Amazon Prime to always have my packages delayed. 😠 @115821,814891,814891,Why do I have amazon prime if all my packages get delayed? 🙄,@314065 I'm sorry for the wait for your orders. Have they missed the delivery estimate given at Checkout? ^DO,0.8832013607025146
48,2,I don’t have Amazon Prime to always have my packages delayed. 😠 @115821,2306096,2306096,Why are all my prime deliveries delayed @115821 ?! @AmazonHelp,@669036 I'm so sorry for the frustration with your deliveries! What information is provided in the tracking in Your Orders: https://t.co/Y5jpI9gRhE? ^DG,0.8615284562110901
48,3,I don’t have Amazon Prime to always have my packages delayed. 😠 @115821,218048,218048,.@115821 shipping their own packages is the worst thing to ever come from Prime. you can def expect a day or two delay. @AmazonHelp,@167984 We always aim to meet the delivery date given in your order confirmation e-mail! Has this date passed? Pls let us know! ^KJ,0.8488708138465881
48,4,I don’t have Amazon Prime to always have my packages delayed. 😠 @115821,2805072,2805072,Wth is the point of paying for amazon prime if my package is getting delayed by three days. @AmazonHelp,@782384 I'm sorry for the trouble! Did we miss the delivery date shown here: https://t.co/Y5jpI9ys9c ^LJ,0.8437161445617676
48,5,I don’t have Amazon Prime to always have my packages delayed. 😠 @115821,890520,890522,@AmazonHelp @115821 I pay for Amazon Prime so that I can have 2 day shipping but my packages often do not arrive on time. Something does not seem right.,@331436 Thanks for the update. I'm sorry your package didn't arrive! Have you received any e-mails in regard to delays? Let us know! ^KJ,0.8429258465766907
49,1,"So, habe mir dann gestern mal Alexa bestellt. Mal sehen wie das ist #EchoDot @116316",1494748,1494748,"Wenn @116316 via app bestätigt, dass mein Paket angekommen ist, es aber nicht geklingelt hat. Mysteriös... https://t.co/58Y1DwzD5I",@467064 Hast du mal in den Briefkasten geschaut? ^AN,0.6356473565101624
49,2,"So, habe mir dann gestern mal Alexa bestellt. Mal sehen wie das ist #EchoDot @116316",1438616,1438616,Wann kommt endlich mein @116316 #Echo2 an? @124285,"@194889 Was sagt denn die Sendungsverfolgung, wann Alexa ankommt? :) Gruß ^TA",0.6282882690429688
49,3,"So, habe mir dann gestern mal Alexa bestellt. Mal sehen wie das ist #EchoDot @116316",878848,878848,Meine @116316 bestellung würde noch nicht versendet soll aber morgen kommen na ich bin gespannt,@119972 Was hast du denn bestellt? Wir versenden auch sehr spät am Abend noch. Keine Sorge ;) ^AS,0.6262832880020142
49,4,"So, habe mir dann gestern mal Alexa bestellt. Mal sehen wie das ist #EchoDot @116316",2755727,2755727,Dieses Gerät ist nicht aktiviert.... #echo #alexa #dot #hue @AmazonHelp,"@265312 Siehst du ihn denn in deinem Kundenkonto unter ""Meine Inhalte und Geräte""? Lieben Gruß ^NW",0.622016966342926
49,5,"So, habe mir dann gestern mal Alexa bestellt. Mal sehen wie das ist #EchoDot @116316",754157,754157,"Also @116316 macht's mir mal wieder richtig schwer, mich zu entscheiden. 🤣 https://t.co/xGAfwUxnae",@300259 Wirklich schwierig .... 😀 ^VM,0.6196663975715637
50,1,"@AmazonHelp Please, please, please tell amazon.ca to stop using Intelecom for prime deliveries.   Intelcom doesn't answer their phones and their web tracking is a joke. Just finished reporting my 2nd undelivered order in a week. I pay for prime. I expect better.",2606680,2606680,@AmazonHelp Can you stop using Intelcom for your Canadian Prime deliveries? They're late and I've received no tracking information.,@737428 I'm sorry for the poor delivery experiences! Have we missed a recent delivery for an order you placed? ^ME,0.8231133222579956
50,2,"@AmazonHelp Please, please, please tell amazon.ca to stop using Intelecom for prime deliveries.   Intelcom doesn't answer their phones and their web tracking is a joke. Just finished reporting my 2nd undelivered order in a week. I pay for prime. I expect better.",2105880,2105880,"@AmazonHelp @116090 3 of my orders STILL haven't arrived after 3 days &amp; go figure, shipping via #Intelcom. I may as well cancel my Prime service!",@178206 I'm sorry for the delay! We'd like to help! What does the latest tracking show for your orders here? https://t.co/PyACxvY8Qo ^TK,0.8131395578384399
50,3,"@AmazonHelp Please, please, please tell amazon.ca to stop using Intelecom for prime deliveries.   Intelcom doesn't answer their phones and their web tracking is a joke. Just finished reporting my 2nd undelivered order in a week. I pay for prime. I expect better.",2611579,2611579,"@AmazonHelp Placed an order for 2 day shipping (prime member) and the items have been ""out for delivery"" in the wrong city for 3 days. Please stop using Intelcom for deliveries.",@738467 I am very sorry to hear this David. Can I ask for you to reach out to us through the link below so we can see what options we have for you: https://t.co/hApLpMlfHN. ^GA,0.7941935062408447
50,4,"@AmazonHelp Please, please, please tell amazon.ca to stop using Intelecom for prime deliveries.   Intelcom doesn't answer their phones and their web tracking is a joke. Just finished reporting my 2nd undelivered order in a week. I pay for prime. I expect better.",2428244,2428244,"Anyone ordering from @116090 Prime and getting information that your package is being shipped by Intelcom Courrier Canada: Be Warned. Still waiting on two deliveries, no slips from missed visits, and the company phones don't work.","@697193 I am very sorry to hear this, can I ask have you received an email update regarding this please? Can I ask for you to check your spam/junk folder please. Thanks ^GA",0.7899799942970276
50,5,"@AmazonHelp Please, please, please tell amazon.ca to stop using Intelecom for prime deliveries.   Intelcom doesn't answer their phones and their web tracking is a joke. Just finished reporting my 2nd undelivered order in a week. I pay for prime. I expect better.",1640913,1640913,"@AmazonHelp Will be dumping our Prime membership until you stop using Intelcom - have had 1 successful delivery, many lost pacakges",@501652 I'm sorry to hear this! Are you currently waiting on the delivery of a late package? ^BH,0.7864178419113159
51,1,"@115850 

Still can't delivery today even though it reached bANGLORE this morning. What kind of service is this ? https://t.co/9Ugaj9oE52",795135,795135,Is @115821 working in Blore? Two orders of one day delivery not delivered. What happened to you,@309583 I'm sorry to know about the delay. Please reach out to us here: https://t.co/vlvfJr4nN9 we'd like to help. ^SG,0.7417283654212952
51,2,"@115850 

Still can't delivery today even though it reached bANGLORE this morning. What kind of service is this ? https://t.co/9Ugaj9oE52",676907,676907,Awful services from @115850 . Shipment is out for delivery for the past 3 days and neither @115850 nor the shipping company @120169-India are least bothered whether it is delivered or not. All this happening in a Metro city like #Hyderabad and not in some remote area. https://t.co/6Kk4cetzO6,@281478 That's uncertain! Apologies for the delayed order. We'd like to help. May I know if you've reported to our support team here: https://t.co/vlvfJr4nN9? Please don’t provide order details as we consider them to be personal info. Our Twitter page is visible to public. ^BS,0.7189186811447144
