conversation_root,brand_tweet_id,author_id,inbound,brand_created_at,brand_response,response_tweet_id,in_response_to_tweet_id,customer_tweet_id,customer_author_id,customer_inbound,customer_text,customer_created_at,split,char_length,word_count,has_context,turn_count,has_url,difficulty_score,candidate_id,selection_reason,golden_example_id,intent,should_escalate,difficulty,annotation_notes,conversation_context
5304,5303,AmazonHelp,False,Sun Nov 26 00:16:00 +0000 2017,"@116931 Please try asking Alexa to stop playing your music, and then ask her to play your music again, but without referencing the ""Multi-Room Music group"" you were previously using: https://t.co/gR1MEFl0If ^JR",,5304.0,5304,116931,True,"I have 2 echos and set up multi room music playback. How do you switch back and forth between multi room audio and playing on only one? Sometimes I like whole house, sometimes I don't want to wake up my wife.
@115833 #echo #alexa",2017-11-25 23:59:44+00:00,evaluation,229,44,True,2,False,,412,regular_coverage,100,,,,,"AmazonHelp: @116931 Please try asking Alexa to stop playing your music, and then ask her to play your music again, but without referencing the ""Multi-Room Music group"" you were previously using: https://t.co/gR1MEFl0If ^JR"
1125000,1124994,AmazonHelp,False,Sat Nov 25 18:39:26 +0000 2017,"@385271 Bonsoir, rencontrez-vous un souci avec une commande en cours ? ^ME",1124995,1124996.0,1124996,385271,True,"@120534 Et @120533 arrêtez vite d’utiliser ces cancrignolles de Colis Privé comme livreurs, ça ne s’est jamais bien passé",2017-11-25 18:18:02+00:00,evaluation,121,19,True,3,False,,89,regular_coverage,101,,,,,"AmazonHelp: @385271 Bonsoir, rencontrez-vous un souci avec une commande en cours ? ^ME
Customer: @AmazonHelp Bonsoir, oui effectivement, une commande de 4 articles, dont 2 livrés par Colis Privé. Seuls ces deux colis ne sont pas arrivés, et ont été renvoyés à l’expéditeur... Commande n° 171-9675591-6903551
AmazonHelp: @385271 Je suis désolé d'apprendre cela, le remboursement de votre commande sera effectué à réception du retour du colis ^ME
Customer: @AmazonHelp Bonsoir, je me permets de vous recontacter, sur le suivi du colis (https://t.co/25T8a60bgs), il est indiqué qu'il vous a été retourné le 23, et toujours aucune trace du remboursement ni du retour sur le suivi Amazon (Commande 171-9675591-6903551)
AmazonHelp: @385271 Bonsoir Yann, N'ayant pas accès à votre compte client depuis Twitter, vous pouvez demander a être rappelé par notre service client via le lien suivant s'il vous plaît: https://t.co/hgIrz98cdI Afin de nous permettre de vérifier cela pour vous."
493377,493373,AmazonHelp,False,Fri Dec 01 17:32:00 +0000 2017,@232624 Our shippers recognise commercial addresses and will deliver parcels earlier than to residential addresses. Please confirm the latest tracking and carrier information here: https://t.co/0RVuLpDUGI We're happy to help you in any way possible.  ^SE,"493374,493375,493376",493377.0,493377,232624,True,What is the purpose of specifying a commercial address if @115830 will respond by telling you they deliver until 9pm ARE YOU GUYS REALLY THAT STUPID?,2017-12-01 17:16:59+00:00,evaluation,149,26,True,3,False,,417,regular_coverage,102,,,,,"AmazonHelp: @232624 Our shippers recognise commercial addresses and will deliver parcels earlier than to residential addresses. Please confirm the latest tracking and carrier information here: https://t.co/0RVuLpDUGI We're happy to help you in any way possible.  ^SE
Customer: @AmazonHelp That link is taking me nowhere
Customer: @AmazonHelp Commercial Address we are closed NOW, we had a very important client we needed something important from amazon and it was not delivered AT ALL and of course he won't come today because he will realize we are closed!
AmazonHelp: @232624 I am so sorry we've let you down! Have you had a chance to reach out to us so we can look into all available options? If not, you can do so here: https://t.co/JzP7hlA23B ^JO
Customer: @AmazonHelp No package even after your representative assured me this and for sure no 3gbp either, I will take this and open a formal complain for violation of consumer rights https://t.co/lpKQ2E8wCW
AmazonHelp: @232624 I definitely understand your frustration. We are here to help! Just to clarify, have you received any emails concerning a delay or a new delivery window? ^SC"
2819846,2819845,AmazonHelp,False,Mon Nov 27 05:56:28 +0000 2017,"@785967 I understand you wish to place an order with exchange offer. The list of used products accepted under the exchange offer program is dependent on our buyback partners and hence, is dynamic. However, I'll share your comments as feedback internally. ^BS",2819844,2819846.0,2819846,785967,True,@115850 Hello Guys I need to buy Moto g5s plus before one  hour I was able exchange my old phone but now that option is not available. Pls check and revert me asap.,2017-11-27 05:37:57+00:00,evaluation,164,33,True,7,False,,564,regular_coverage,103,,,,,"AmazonHelp: @785967 I understand you wish to place an order with exchange offer. The list of used products accepted under the exchange offer program is dependent on our buyback partners and hence, is dynamic. However, I'll share your comments as feedback internally. ^BS
Customer: @AmazonHelp Soo what should I do now I need to buy that phone with exhange offer
AmazonHelp: @785967 I understand your concern. Please reach out to our support team here: https://t.co/2t6DQoUmNZ we'll look into it and help you with it. ^AP"
472424,472422,AmazonHelp,False,Fri Dec 01 09:10:28 +0000 2017,@227505 Amazon Recharge quiz winners would be announced by 1st December. Kindly wait till the end of the day. ^GK,472423,472424.0,472424,227505,True,#AmazonRechargesQuiz  @Amazonhelp where is a winner list today Dec 1st,2017-12-01 08:51:53+00:00,evaluation,70,10,True,9,False,,157,escalation_or_context_heavy,104,,,,,"AmazonHelp: @227506 You're welcome. Keep us posted for any further assistance.

- Sajjad
Customer: @AmazonHelp Please make me winner 😂😂😂
Customer: @AmazonHelp @227506 Where is result of oneplus 5t winners
AmazonHelp: @227507 You would be able to check the winner's list and the announcement details here: https://t.co/ICRkX1Ycvg  ^SC
Customer: @AmazonHelp I have gone through this link there of no any update yet in the website...
AmazonHelp: @227507 Please check here: https://t.co/dZxJe9les3 you will be able to see the recent updates. ^SC"
177372,177369,AmazonHelp,False,Sat Nov 25 00:56:59 +0000 2017,"@157762 We'd like to help! Without revealing account or order information, could you tell us more about the issue? ^JP","177370,177371",177372.0,177372,157762,True,@115830 @AmazonHelp Your Customer Service is shocking! Not what i expect from a big company like you!,2017-11-25 00:51:24+00:00,evaluation,101,17,True,3,False,,354,regular_coverage,105,,,,,"Customer: @amazonhelp 1/2 An item listed as £14.99 on deal of the day for Black Friday I put in my basket and paid for before midnight has been…
Customer: @amazonhelp 2/2 ..changed as £19.99 - Your team won't seem to honour the original price even though they can see i orderd b4 midnight on BF
AmazonHelp: @157762 I'm sorry! We want to help. Can you possibly share the link of this item so we can research this further. ^SH
Customer: @amazonhelp https://t.co/qV7bNTitXL
Customer: @AmazonHelp In addition when contacting your customer service on phone the audio quality is terrible and i couldnt get thru your excessive security questions because the person couldnt get the details right! I never got to my problem!!
AmazonHelp: @157762 I'm so sorry to hear about this experience, Luke! It's certainly not what we want for our customers. We'd like to have a member of our team look into this with you. Please provide us more details about your order here: https://t.co/FQnE0Pxkbx 

-Tabitha S."
2840219,2840218,AmazonHelp,False,Mon Nov 27 16:18:49 +0000 2017,@790376 Woow 😍. Je vois que vous avez dévalisé Amazon 😂 😂 . Des cadeaux en perspective? ^BR,2840198,2840219.0,2840219,790376,True,"Aujourd'hui, j'ai eu une camionnette de livraison rien que pour moi. Et le pire ? J'ai la même chose demain. @120533 😍😘 https://t.co/iUnLTNKUsP",2017-11-27 16:05:36+00:00,evaluation,143,23,True,12,True,,125,escalation_or_context_heavy,106,,,,,"Customer: @AmazonHelp Ah beh voilà... du coup, je spam clic le bouton refresh maintenant ^^ https://t.co/cVnIeT9CQY
AmazonHelp: @790376 C'est fait, cliquez sur refresh une dernière fois 😁. ^BR
Customer: @AmazonHelp J'ai répondu... je suis dans un conte là ^^ Je rentre dans une phase suspens :D
AmazonHelp: @790376 Je ne dirais pas plus. SURPRISE ... https://t.co/rlqxTau2s7
Customer: @AmazonHelp Re coucou BR :) Votre appel m'a surpris et désolé de ne pas vous avoir reconnu ^^ En tout cas, cette situation est totalement folle... mes amis sont autant en suspens que moi sur la situation :P C'est incroyablement fou quand même, vous le savez ? :D
AmazonHelp: @790376 J'imagine 😂😂, ça m'a fait plaisir de vous parler. Stay tuned... ^BR"
2946899,2946897,AmazonHelp,False,Wed Nov 29 15:57:32 +0000 2017,"@137253 This isn't what we intend! Without giving account details or order information, can you please tell us more about your situation? We'd like to help! ^KJ",2946898,2946899.0,2946899,137253,True,@115821 @115817 keeps sending me in circles!! Not a good look! I just want my items or a refund!,2017-11-29 15:47:22+00:00,evaluation,96,19,True,6,False,,270,regular_coverage,107,,,,,"Customer: @AmazonHelp Its not going to arrive! They cannot find it!
Customer: @AmazonHelp I have spent nearly 2k in a months time and was planning by on spend more But I will never ever order again from @115821 will tweet  the ceo
AmazonHelp: @137253 What has customer service advised? ^SC
Customer: @AmazonHelp What would you advise
Customer: @AmazonHelp You have been given the tracking number please call ups to confirm.my item is lost so that I don't have to wait until the 5th for a refund
Customer: @AmazonHelp 2. 5 hours on the phone and no where"
96755,96753,AmazonHelp,False,Thu Nov 30 16:32:55 +0000 2017,"@137116 Prime Two-Day Shipping refers to the transit time after the item is ready to ship. Have we missed the delivery date given? Let us know, we're here to help! ^MW",96754,96755.0,96755,137116,True,@115821 Gotta love that I pay for Prime and choose 2 day shipping for you to use a shipping method that's gonna take 5 days.,2017-11-30 16:30:56+00:00,evaluation,124,25,True,2,False,,287,regular_coverage,108,,,,,"AmazonHelp: @137116 Prime Two-Day Shipping refers to the transit time after the item is ready to ship. Have we missed the delivery date given? Let us know, we're here to help! ^MW
Customer: @AmazonHelp You haven't missed the delivery date, but the date set for delivery is 5 days after it's been accepted for shipping.  Sent using UPS SurePost, which with that you may as well walk my package to me.
AmazonHelp: @137116 I can definitely understand your frustration. When is the delivery scheduled to arrive?  You can view your tracking details here: https://t.co/Y5jpI9gRhE. ^SY"
91376,91377,AmazonHelp,False,Tue Nov 28 09:49:29 +0000 2017,"@135810 Pour résoudre le problème, je vous invite à envoyer toutes les informations demandées sur l'email.
^YL",2882643,91376.0,91376,135810,True,@AmazonHelp Mais c’est une blague la? Je vous fournis un RIB sa suffit pas ? https://t.co/fAddvA0vwN,2017-11-28 09:47:07+00:00,evaluation,100,16,True,18,True,,106,escalation_or_context_heavy,109,,,,,"AmazonHelp: @135810 Ma collègue vient de prendre en charge votre demande via le formulaire que vous venez de remplir. Elle vous reconnectera dans la journée. ^SB
Customer: @AmazonHelp Enfin, c’est ps trop tôt ! Parcontre je fait comment je vais devoir encore attendre une semaine de votre faute alors quel devais arriver demain?? https://t.co/kii68HZSGr
Customer: @AmazonHelp Super le pc que j’avais commander n’est plus disponible, merci beaucoups.
AmazonHelp: @135810 Comme expliqué précédemment, ma collègue prendra contact avec vous après avoir étudié votre dossier.
Customer: @AmazonHelp J’espère que cet fois les délais seront respectée
Customer: @AmazonHelp Heuresement c’était écrit « contact dans les 12h »."
493451,493449,AmazonHelp,False,Fri Dec 01 17:27:30 +0000 2017,@182676 All the contests conducted on Amazon are genuine. Winners are announced here: https://t.co/ICRkX2fNTQ. ^GD,493450,493451.0,493451,182676,True,@115850 I see that you regularly post quizzes on your app but never reveal the winners anywhere. It would be good if you publish the winners list with their names and masked phone number so that we can believe it's indeed true. Hope u consider my suggestion,2017-12-01 16:51:36+00:00,evaluation,257,47,True,2,False,,535,regular_coverage,110,,,,,"AmazonHelp: @182676 All the contests conducted on Amazon are genuine. Winners are announced here: https://t.co/ICRkX2fNTQ. ^GD
Customer: @AmazonHelp I'm not doubting the genuineness of your contests. You are multi billion dollars company and that takes a good amount of trust to build such a business. I was only looking for a link where we can see the winners. thanks for sending the link. Appreciate it
AmazonHelp: @182676 Thank you for understanding, Surya. Keep us posted for any further assistance. ^SC"
